
These predictions were generated by FAST (v7.01.00a-bjj, 16-Feb-2012) on 15-Jul-2019 at 11:48:22.
The aerodynamic calculations were made by AeroDyn (v13.00.01a-bjj, 16-Feb-2012).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

Time	BldPitch1	RootMxb1	RootMyb1
(s)	(deg)	(kN·m)	(kN·m)
  95.650	 0.000E+00	 3.247E+03	 7.985E+03
  95.700	 0.000E+00	 3.421E+03	 7.959E+03
  95.750	 0.000E+00	 3.600E+03	 7.937E+03
  95.800	 0.000E+00	 3.755E+03	 7.943E+03
  95.850	 0.000E+00	 3.877E+03	 7.903E+03
  95.900	 0.000E+00	 4.000E+03	 7.909E+03
  95.950	 0.000E+00	 4.100E+03	 7.944E+03
  96.000	 0.000E+00	 4.169E+03	 8.005E+03
  96.050	 0.000E+00	 4.241E+03	 8.130E+03
  96.100	 0.000E+00	 4.296E+03	 8.198E+03
  96.150	 0.000E+00	 4.337E+03	 8.214E+03
  96.200	 0.000E+00	 4.371E+03	 8.106E+03
  96.250	 0.000E+00	 4.399E+03	 7.839E+03
  96.300	 0.000E+00	 4.413E+03	 7.466E+03
  96.350	 0.000E+00	 4.402E+03	 7.023E+03
  96.400	 0.000E+00	 4.383E+03	 6.640E+03
  96.450	 0.000E+00	 4.349E+03	 6.406E+03
  96.500	 0.000E+00	 4.297E+03	 6.347E+03
  96.550	 0.000E+00	 4.218E+03	 6.394E+03
  96.600	 0.000E+00	 4.122E+03	 6.511E+03
  96.650	 0.000E+00	 4.028E+03	 6.641E+03
  96.700	 0.000E+00	 3.952E+03	 6.738E+03
  96.750	 0.000E+00	 3.879E+03	 6.641E+03
  96.800	 0.000E+00	 3.824E+03	 6.433E+03
  96.850	 0.000E+00	 3.781E+03	 6.256E+03
  96.900	 0.000E+00	 3.731E+03	 6.170E+03
  96.950	 0.000E+00	 3.690E+03	 6.193E+03
  97.000	 0.000E+00	 3.650E+03	 6.408E+03
  97.050	 0.000E+00	 3.590E+03	 6.748E+03
  97.100	 0.000E+00	 3.514E+03	 7.107E+03
  97.150	 0.000E+00	 3.409E+03	 7.456E+03
  97.200	 0.000E+00	 3.266E+03	 7.724E+03
  97.250	 0.000E+00	 3.104E+03	 7.870E+03
  97.300	 0.000E+00	 2.934E+03	 7.829E+03
  97.350	 0.000E+00	 2.750E+03	 7.644E+03
  97.400	 0.000E+00	 2.586E+03	 7.433E+03
  97.450	 0.000E+00	 2.432E+03	 7.292E+03
  97.500	 0.000E+00	 2.273E+03	 7.299E+03
  97.550	 0.000E+00	 2.111E+03	 7.477E+03
  97.600	 0.000E+00	 1.935E+03	 7.678E+03
  97.650	 0.000E+00	 1.748E+03	 7.784E+03
  97.700	 0.000E+00	 1.557E+03	 7.770E+03
  97.750	 0.000E+00	 1.377E+03	 7.681E+03
  97.800	 0.000E+00	 1.188E+03	 7.535E+03
  97.850	 0.000E+00	 9.796E+02	 7.362E+03
  97.900	 0.000E+00	 7.697E+02	 7.184E+03
  97.950	 0.000E+00	 5.776E+02	 7.067E+03
  98.000	 0.000E+00	 3.776E+02	 6.951E+03
  98.050	 0.000E+00	 1.771E+02	 6.825E+03
  98.100	 0.000E+00	-1.566E+01	 6.718E+03
  98.150	 0.000E+00	-2.317E+02	 6.601E+03
  98.200	 0.000E+00	-4.682E+02	 6.531E+03
  98.250	 0.000E+00	-6.961E+02	 6.569E+03
  98.300	 0.000E+00	-9.255E+02	 6.698E+03
  98.350	 0.000E+00	-1.170E+03	 6.884E+03
  98.400	 0.000E+00	-1.386E+03	 7.059E+03
  98.450	 0.000E+00	-1.588E+03	 7.181E+03
  98.500	 0.000E+00	-1.783E+03	 7.241E+03
  98.550	 0.000E+00	-1.944E+03	 7.272E+03
  98.600	 0.000E+00	-2.061E+03	 7.265E+03
  98.650	 0.000E+00	-2.163E+03	 7.234E+03
  98.700	 0.000E+00	-2.240E+03	 7.247E+03
  98.750	 0.000E+00	-2.317E+03	 7.268E+03
  98.800	 0.000E+00	-2.400E+03	 7.288E+03
  98.850	 0.000E+00	-2.483E+03	 7.327E+03
  98.900	 0.000E+00	-2.562E+03	 7.367E+03
  98.950	 0.000E+00	-2.665E+03	 7.339E+03
  99.000	 0.000E+00	-2.769E+03	 7.225E+03
  99.050	 0.000E+00	-2.876E+03	 7.054E+03
  99.100	 0.000E+00	-2.965E+03	 6.863E+03
  99.150	 0.000E+00	-3.042E+03	 6.646E+03
  99.200	 0.000E+00	-3.094E+03	 6.485E+03
  99.250	 0.000E+00	-3.115E+03	 6.381E+03
  99.300	 0.000E+00	-3.119E+03	 6.307E+03
  99.350	 0.000E+00	-3.091E+03	 6.279E+03
  99.400	 0.000E+00	-3.039E+03	 6.294E+03
  99.450	 0.000E+00	-2.956E+03	 6.299E+03
  99.500	 0.000E+00	-2.889E+03	 6.259E+03
  99.550	 0.000E+00	-2.821E+03	 6.218E+03
  99.600	 0.000E+00	-2.738E+03	 6.235E+03
  99.650	 0.000E+00	-2.655E+03	 6.316E+03
  99.700	 0.000E+00	-2.526E+03	 6.461E+03
  99.750	 0.000E+00	-2.392E+03	 6.690E+03
  99.800	 0.000E+00	-2.252E+03	 6.966E+03
  99.850	 0.000E+00	-2.090E+03	 7.295E+03
  99.900	 0.000E+00	-1.911E+03	 7.668E+03
  99.950	 0.000E+00	-1.708E+03	 8.121E+03
 100.000	 0.000E+00	-1.500E+03	 8.545E+03
 100.050	 0.000E+00	-1.277E+03	 8.857E+03
 100.100	 0.000E+00	-1.060E+03	 9.043E+03
 100.150	 0.000E+00	-8.121E+02	 9.181E+03
 100.200	 0.000E+00	-5.667E+02	 9.338E+03
 100.250	 0.000E+00	-3.235E+02	 9.521E+03
 100.300	 0.000E+00	-7.036E+01	 9.744E+03
 100.350	 0.000E+00	 1.826E+02	 9.965E+03
 100.400	 0.000E+00	 4.312E+02	 1.013E+04
 100.450	 0.000E+00	 6.840E+02	 1.024E+04
 100.500	 0.000E+00	 9.100E+02	 1.031E+04
 100.550	 0.000E+00	 1.086E+03	 1.027E+04
 100.600	 0.000E+00	 1.246E+03	 1.019E+04
 100.650	 0.000E+00	 1.418E+03	 1.008E+04
 100.700	 0.000E+00	 1.536E+03	 9.899E+03
 100.750	 0.000E+00	 1.681E+03	 9.754E+03
 100.800	 0.000E+00	 1.820E+03	 9.601E+03
 100.850	 0.000E+00	 1.947E+03	 9.457E+03
 100.900	 0.000E+00	 2.101E+03	 9.335E+03
 100.950	 0.000E+00	 2.274E+03	 9.255E+03
 101.000	 0.000E+00	 2.451E+03	 9.160E+03
 101.050	 0.000E+00	 2.647E+03	 9.055E+03
 101.100	 0.000E+00	 2.860E+03	 8.938E+03
 101.150	 0.000E+00	 3.090E+03	 8.781E+03
 101.200	 0.000E+00	 3.331E+03	 8.697E+03
 101.250	 0.000E+00	 3.560E+03	 8.688E+03
 101.300	 0.000E+00	 3.766E+03	 8.766E+03
 101.350	 0.000E+00	 3.955E+03	 8.926E+03
 101.400	 0.000E+00	 4.128E+03	 9.134E+03
 101.450	 0.000E+00	 4.270E+03	 9.327E+03
 101.500	 0.000E+00	 4.375E+03	 9.455E+03
 101.550	 0.000E+00	 4.438E+03	 9.516E+03
 101.600	 0.000E+00	 4.471E+03	 9.512E+03
 101.650	 0.000E+00	 4.486E+03	 9.494E+03
 101.700	 0.000E+00	 4.486E+03	 9.471E+03
 101.750	 0.000E+00	 4.484E+03	 9.440E+03
 101.800	 0.000E+00	 4.474E+03	 9.307E+03
 101.850	 0.000E+00	 4.476E+03	 9.104E+03
 101.900	 0.000E+00	 4.479E+03	 8.832E+03
 101.950	 0.000E+00	 4.477E+03	 8.649E+03
 102.000	 0.000E+00	 4.461E+03	 8.564E+03
 102.050	 0.000E+00	 4.453E+03	 8.544E+03
 102.100	 0.000E+00	 4.452E+03	 8.510E+03
 102.150	 0.000E+00	 4.437E+03	 8.378E+03
 102.200	 0.000E+00	 4.422E+03	 8.187E+03
 102.250	 0.000E+00	 4.387E+03	 7.923E+03
 102.300	 0.000E+00	 4.321E+03	 7.616E+03
 102.350	 0.000E+00	 4.241E+03	 7.343E+03
 102.400	 0.000E+00	 4.153E+03	 7.111E+03
 102.450	 0.000E+00	 4.051E+03	 7.001E+03
 102.500	 0.000E+00	 3.952E+03	 6.991E+03
 102.550	 0.000E+00	 3.854E+03	 7.061E+03
 102.600	 0.000E+00	 3.760E+03	 7.225E+03
 102.650	 0.000E+00	 3.658E+03	 7.398E+03
 102.700	 0.000E+00	 3.539E+03	 7.565E+03
 102.750	 0.000E+00	 3.389E+03	 7.735E+03
 102.800	 0.000E+00	 3.214E+03	 7.903E+03
 102.850	 0.000E+00	 3.025E+03	 7.979E+03
 102.900	 0.000E+00	 2.848E+03	 7.951E+03
 102.950	 0.000E+00	 2.676E+03	 7.872E+03
 103.000	 0.000E+00	 2.495E+03	 7.800E+03
 103.050	 0.000E+00	 2.331E+03	 7.803E+03
 103.100	 0.000E+00	 2.174E+03	 7.882E+03
 103.150	 0.000E+00	 2.010E+03	 8.078E+03
 103.200	 0.000E+00	 1.857E+03	 8.311E+03
 103.250	 0.000E+00	 1.715E+03	 8.549E+03
 103.300	 0.000E+00	 1.543E+03	 8.651E+03
 103.350	 0.000E+00	 1.373E+03	 8.647E+03
 103.400	 0.000E+00	 1.207E+03	 8.576E+03
 103.450	 0.000E+00	 1.013E+03	 8.490E+03
 103.500	 0.000E+00	 8.073E+02	 8.495E+03
 103.550	 0.000E+00	 6.106E+02	 8.511E+03
 103.600	 0.000E+00	 3.818E+02	 8.509E+03
 103.650	 0.000E+00	 1.452E+02	 8.479E+03
 103.700	 0.000E+00	-8.324E+01	 8.341E+03
 103.750	 0.000E+00	-3.372E+02	 8.186E+03
 103.800	 0.000E+00	-5.958E+02	 8.031E+03
 103.850	 0.000E+00	-8.152E+02	 7.946E+03
 103.900	 0.000E+00	-1.014E+03	 7.968E+03
 103.950	 0.000E+00	-1.209E+03	 8.001E+03
 104.000	 0.000E+00	-1.374E+03	 8.016E+03
 104.050	 0.000E+00	-1.548E+03	 7.959E+03
 104.100	 0.000E+00	-1.720E+03	 7.845E+03
 104.150	 0.000E+00	-1.890E+03	 7.694E+03
 104.200	 0.000E+00	-2.055E+03	 7.480E+03
 104.250	 0.000E+00	-2.235E+03	 7.217E+03
 104.300	 0.000E+00	-2.426E+03	 6.919E+03
 104.350	 0.000E+00	-2.602E+03	 6.617E+03
 104.400	 0.000E+00	-2.772E+03	 6.330E+03
 104.450	 0.000E+00	-2.925E+03	 6.123E+03
 104.500	 0.000E+00	-3.061E+03	 5.945E+03
 104.550	 0.000E+00	-3.173E+03	 5.770E+03
 104.600	 0.000E+00	-3.270E+03	 5.586E+03
 104.650	 0.000E+00	-3.337E+03	 5.495E+03
 104.700	 0.000E+00	-3.365E+03	 5.516E+03
 104.750	 0.000E+00	-3.360E+03	 5.668E+03
 104.800	 0.000E+00	-3.324E+03	 5.894E+03
 104.850	 0.000E+00	-3.269E+03	 6.106E+03
 104.900	 0.000E+00	-3.201E+03	 6.226E+03
 104.950	 0.000E+00	-3.115E+03	 6.242E+03
 105.000	 0.000E+00	-3.041E+03	 6.074E+03
 105.050	 0.000E+00	-2.950E+03	 5.892E+03
 105.100	 0.000E+00	-2.882E+03	 5.760E+03
 105.150	 0.000E+00	-2.804E+03	 5.757E+03
 105.200	 0.000E+00	-2.734E+03	 5.942E+03
 105.250	 0.000E+00	-2.657E+03	 6.286E+03
 105.300	 0.000E+00	-2.592E+03	 6.712E+03
 105.350	 0.000E+00	-2.496E+03	 7.148E+03
 105.400	 0.000E+00	-2.403E+03	 7.536E+03
 105.450	 0.000E+00	-2.265E+03	 7.742E+03
 105.500	 0.000E+00	-2.069E+03	 7.809E+03
 105.550	 0.000E+00	-1.841E+03	 7.782E+03
 105.600	 0.000E+00	-1.586E+03	 7.757E+03
 105.650	 0.000E+00	-1.303E+03	 7.786E+03
 105.700	 0.000E+00	-9.947E+02	 7.931E+03
 105.750	 0.000E+00	-7.065E+02	 8.166E+03
 105.800	 0.000E+00	-4.322E+02	 8.479E+03
 105.850	 0.000E+00	-1.643E+02	 8.798E+03
 105.900	 0.000E+00	 7.234E+01	 9.045E+03
 105.950	 0.000E+00	 3.152E+02	 9.159E+03
 106.000	 0.000E+00	 5.668E+02	 9.149E+03
 106.050	 0.000E+00	 7.887E+02	 9.067E+03
 106.100	 0.000E+00	 9.999E+02	 9.010E+03
 106.150	 0.000E+00	 1.229E+03	 9.070E+03
 106.200	 0.000E+00	 1.439E+03	 9.230E+03
 106.250	 0.000E+00	 1.673E+03	 9.536E+03
 106.300	 0.000E+00	 1.909E+03	 9.864E+03
 106.350	 0.000E+00	 2.117E+03	 1.018E+04
 106.400	 0.000E+00	 2.283E+03	 1.038E+04
 106.450	 0.000E+00	 2.430E+03	 1.044E+04
 106.500	 0.000E+00	 2.583E+03	 1.037E+04
 106.550	 0.000E+00	 2.753E+03	 1.019E+04
 106.600	 0.000E+00	 2.939E+03	 1.000E+04
 106.650	 0.000E+00	 3.151E+03	 9.885E+03
 106.700	 0.000E+00	 3.375E+03	 9.766E+03
 106.750	 0.000E+00	 3.630E+03	 9.724E+03
 106.800	 0.000E+00	 3.866E+03	 9.597E+03
 106.850	 0.000E+00	 4.108E+03	 9.501E+03
 106.900	 0.000E+00	 4.312E+03	 9.419E+03
 106.950	 0.000E+00	 4.468E+03	 9.368E+03
 107.000	 0.000E+00	 4.580E+03	 9.353E+03
 107.050	 0.000E+00	 4.650E+03	 9.384E+03
 107.100	 0.000E+00	 4.669E+03	 9.435E+03
 107.150	 0.000E+00	 4.668E+03	 9.520E+03
 107.200	 0.000E+00	 4.654E+03	 9.568E+03
 107.250	 0.000E+00	 4.625E+03	 9.511E+03
 107.300	 0.000E+00	 4.607E+03	 9.445E+03
 107.350	 0.000E+00	 4.598E+03	 9.345E+03
 107.400	 0.000E+00	 4.604E+03	 9.257E+03
 107.450	 0.000E+00	 4.605E+03	 9.153E+03
 107.500	 0.000E+00	 4.631E+03	 9.106E+03
 107.550	 0.000E+00	 4.681E+03	 9.145E+03
 107.600	 0.000E+00	 4.719E+03	 9.214E+03
 107.650	 0.000E+00	 4.765E+03	 9.343E+03
 107.700	 0.000E+00	 4.795E+03	 9.440E+03
 107.750	 0.000E+00	 4.833E+03	 9.536E+03
 107.800	 0.000E+00	 4.855E+03	 9.578E+03
 107.850	 0.000E+00	 4.839E+03	 9.617E+03
 107.900	 0.000E+00	 4.775E+03	 9.635E+03
 107.950	 0.000E+00	 4.662E+03	 9.628E+03
 108.000	 0.000E+00	 4.499E+03	 9.627E+03
 108.050	 0.000E+00	 4.303E+03	 9.605E+03
 108.100	 0.000E+00	 4.089E+03	 9.648E+03
 108.150	 0.000E+00	 3.839E+03	 9.701E+03
 108.200	 0.000E+00	 3.585E+03	 9.751E+03
 108.250	 0.000E+00	 3.364E+03	 9.807E+03
 108.300	 0.000E+00	 3.155E+03	 9.802E+03
 108.350	 0.000E+00	 2.961E+03	 9.710E+03
 108.400	 0.000E+00	 2.806E+03	 9.584E+03
 108.450	 0.000E+00	 2.656E+03	 9.418E+03
 108.500	 0.000E+00	 2.528E+03	 9.266E+03
 108.550	 0.000E+00	 2.404E+03	 9.209E+03
 108.600	 0.000E+00	 2.273E+03	 9.247E+03
 108.650	 0.000E+00	 2.102E+03	 9.309E+03
 108.700	 0.000E+00	 1.901E+03	 9.347E+03
 108.750	 0.000E+00	 1.655E+03	 9.338E+03
 108.800	 0.000E+00	 1.351E+03	 9.186E+03
 108.850	 0.000E+00	 1.041E+03	 8.870E+03
 108.900	 0.000E+00	 7.511E+02	 8.455E+03
 108.950	 0.000E+00	 4.774E+02	 7.969E+03
 109.000	 0.000E+00	 2.251E+02	 7.589E+03
 109.050	 0.000E+00	-1.572E+01	 7.356E+03
 109.100	 0.000E+00	-2.597E+02	 7.340E+03
 109.150	 0.000E+00	-4.750E+02	 7.514E+03
 109.200	 0.000E+00	-6.531E+02	 7.748E+03
 109.250	 0.000E+00	-8.305E+02	 7.914E+03
 109.300	 0.000E+00	-1.001E+03	 8.009E+03
 109.350	 0.000E+00	-1.172E+03	 8.015E+03
 109.400	 0.000E+00	-1.360E+03	 7.924E+03
 109.450	 0.000E+00	-1.528E+03	 7.824E+03
 109.500	 0.000E+00	-1.673E+03	 7.728E+03
 109.550	 0.000E+00	-1.816E+03	 7.693E+03
 109.600	 0.000E+00	-1.953E+03	 7.742E+03
 109.650	 0.000E+00	-2.071E+03	 7.884E+03
 109.700	 0.000E+00	-2.193E+03	 8.065E+03
 109.750	 0.000E+00	-2.326E+03	 8.229E+03
 109.800	 0.000E+00	-2.480E+03	 8.276E+03
 109.850	 0.000E+00	-2.651E+03	 8.106E+03
 109.900	 0.000E+00	-2.826E+03	 7.801E+03
 109.950	 0.000E+00	-2.985E+03	 7.511E+03
 110.000	 0.000E+00	-3.116E+03	 7.324E+03
 110.050	 0.000E+00	-3.210E+03	 7.258E+03
 110.100	 0.000E+00	-3.267E+03	 7.269E+03
 110.150	 0.000E+00	-3.281E+03	 7.304E+03
 110.200	 0.000E+00	-3.250E+03	 7.254E+03
 110.250	 0.000E+00	-3.186E+03	 7.106E+03
 110.300	 0.000E+00	-3.107E+03	 6.867E+03
 110.350	 0.000E+00	-3.031E+03	 6.605E+03
 110.400	 0.000E+00	-2.945E+03	 6.368E+03
 110.450	 0.000E+00	-2.844E+03	 6.178E+03
 110.500	 0.000E+00	-2.741E+03	 6.071E+03
 110.550	 0.000E+00	-2.638E+03	 6.011E+03
 110.600	 0.000E+00	-2.546E+03	 5.997E+03
 110.650	 0.000E+00	-2.443E+03	 6.082E+03
 110.700	 0.000E+00	-2.350E+03	 6.201E+03
 110.750	 0.000E+00	-2.233E+03	 6.368E+03
 110.800	 0.000E+00	-2.105E+03	 6.522E+03
 110.850	 0.000E+00	-1.946E+03	 6.715E+03
 110.900	 0.000E+00	-1.756E+03	 6.980E+03
 110.950	 0.000E+00	-1.542E+03	 7.334E+03
 111.000	 0.000E+00	-1.325E+03	 7.763E+03
 111.050	 0.000E+00	-1.127E+03	 8.204E+03
 111.100	 0.000E+00	-9.119E+02	 8.568E+03
 111.150	 0.000E+00	-6.878E+02	 8.797E+03
 111.200	 0.000E+00	-4.664E+02	 8.847E+03
 111.250	 0.000E+00	-2.397E+02	 8.720E+03
 111.300	 0.000E+00	 5.045E+00	 8.503E+03
 111.350	 0.000E+00	 2.547E+02	 8.387E+03
 111.400	 0.000E+00	 4.998E+02	 8.338E+03
 111.450	 0.000E+00	 7.539E+02	 8.447E+03
 111.500	 0.000E+00	 1.017E+03	 8.688E+03
 111.550	 0.000E+00	 1.273E+03	 8.976E+03
 111.600	 0.000E+00	 1.519E+03	 9.204E+03
 111.650	 0.000E+00	 1.740E+03	 9.311E+03
 111.700	 0.000E+00	 1.954E+03	 9.335E+03
 111.750	 0.000E+00	 2.179E+03	 9.304E+03
 111.800	 0.000E+00	 2.421E+03	 9.269E+03
 111.850	 0.000E+00	 2.652E+03	 9.158E+03
 111.900	 0.000E+00	 2.880E+03	 9.107E+03
 111.950	 0.000E+00	 3.111E+03	 9.204E+03
 112.000	 0.000E+00	 3.324E+03	 9.449E+03
 112.050	 0.000E+00	 3.506E+03	 9.754E+03
 112.100	 0.000E+00	 3.661E+03	 1.001E+04
 112.150	 0.000E+00	 3.803E+03	 1.014E+04
 112.200	 0.000E+00	 3.916E+03	 1.010E+04
 112.250	 0.000E+00	 4.013E+03	 9.957E+03
 112.300	 0.000E+00	 4.114E+03	 9.810E+03
 112.350	 0.000E+00	 4.207E+03	 9.656E+03
 112.400	 0.000E+00	 4.310E+03	 9.553E+03
 112.450	 0.000E+00	 4.428E+03	 9.471E+03
 112.500	 0.000E+00	 4.561E+03	 9.494E+03
 112.550	 0.000E+00	 4.675E+03	 9.547E+03
 112.600	 0.000E+00	 4.760E+03	 9.581E+03
 112.650	 0.000E+00	 4.815E+03	 9.533E+03
 112.700	 0.000E+00	 4.861E+03	 9.394E+03
 112.750	 0.000E+00	 4.927E+03	 9.261E+03
 112.800	 0.000E+00	 4.982E+03	 9.143E+03
 112.850	 0.000E+00	 4.996E+03	 9.015E+03
 112.900	 0.000E+00	 5.006E+03	 9.016E+03
 112.950	 0.000E+00	 4.970E+03	 9.121E+03
 113.000	 0.000E+00	 4.921E+03	 9.275E+03
 113.050	 0.000E+00	 4.848E+03	 9.403E+03
 113.100	 0.000E+00	 4.747E+03	 9.488E+03
 113.150	 0.000E+00	 4.611E+03	 9.481E+03
 113.200	 0.000E+00	 4.446E+03	 9.375E+03
 113.250	 0.000E+00	 4.272E+03	 9.315E+03
 113.300	 0.000E+00	 4.072E+03	 9.226E+03
 113.350	 0.000E+00	 3.890E+03	 9.100E+03
 113.400	 0.000E+00	 3.734E+03	 9.012E+03
 113.450	 0.000E+00	 3.577E+03	 8.974E+03
 113.500	 0.000E+00	 3.429E+03	 8.987E+03
 113.550	 0.000E+00	 3.291E+03	 9.081E+03
 113.600	 0.000E+00	 3.141E+03	 9.180E+03
 113.650	 0.000E+00	 2.985E+03	 9.186E+03
 113.700	 0.000E+00	 2.824E+03	 9.107E+03
 113.750	 0.000E+00	 2.661E+03	 8.940E+03
 113.800	 0.000E+00	 2.499E+03	 8.754E+03
 113.850	 0.000E+00	 2.315E+03	 8.605E+03
 113.900	 0.000E+00	 2.109E+03	 8.466E+03
 113.950	 0.000E+00	 1.908E+03	 8.328E+03
 114.000	 0.000E+00	 1.700E+03	 8.228E+03
 114.050	 0.000E+00	 1.479E+03	 8.176E+03
 114.100	 0.000E+00	 1.242E+03	 8.134E+03
 114.150	 0.000E+00	 9.849E+02	 8.102E+03
 114.200	 0.000E+00	 7.060E+02	 8.101E+03
 114.250	 0.000E+00	 4.219E+02	 8.037E+03
 114.300	 0.000E+00	 1.541E+02	 7.902E+03
 114.350	 0.000E+00	-1.285E+02	 7.682E+03
 114.400	 0.000E+00	-4.343E+02	 7.357E+03
 114.450	 0.000E+00	-7.101E+02	 7.064E+03
 114.500	 0.000E+00	-9.816E+02	 6.847E+03
 114.550	 0.000E+00	-1.225E+03	 6.707E+03
 114.600	 0.000E+00	-1.422E+03	 6.642E+03
 114.650	 0.000E+00	-1.584E+03	 6.662E+03
 114.700	 0.000E+00	-1.729E+03	 6.718E+03
 114.750	 0.000E+00	-1.833E+03	 6.810E+03
 114.800	 0.000E+00	-1.909E+03	 6.932E+03
 114.850	 0.000E+00	-1.978E+03	 7.053E+03
 114.900	 0.000E+00	-2.043E+03	 7.158E+03
 114.950	 0.000E+00	-2.107E+03	 7.304E+03
 115.000	 0.000E+00	-2.175E+03	 7.481E+03
 115.050	 0.000E+00	-2.237E+03	 7.726E+03
 115.100	 0.000E+00	-2.299E+03	 8.008E+03
 115.150	 0.000E+00	-2.367E+03	 8.334E+03
 115.200	 0.000E+00	-2.447E+03	 8.645E+03
 115.250	 0.000E+00	-2.523E+03	 8.886E+03
 115.300	 0.000E+00	-2.603E+03	 9.014E+03
 115.350	 0.000E+00	-2.676E+03	 9.038E+03
 115.400	 0.000E+00	-2.744E+03	 9.025E+03
 115.450	 0.000E+00	-2.801E+03	 8.969E+03
 115.500	 0.000E+00	-2.844E+03	 8.885E+03
 115.550	 0.000E+00	-2.857E+03	 8.818E+03
 115.600	 0.000E+00	-2.871E+03	 8.731E+03
 115.650	 0.000E+00	-2.848E+03	 8.594E+03
 115.700	 0.000E+00	-2.794E+03	 8.426E+03
 115.750	 0.000E+00	-2.706E+03	 8.246E+03
 115.800	 0.000E+00	-2.578E+03	 7.982E+03
 115.850	 0.000E+00	-2.422E+03	 7.756E+03
 115.900	 0.000E+00	-2.266E+03	 7.654E+03
 115.950	 0.000E+00	-2.108E+03	 7.590E+03
 116.000	 0.000E+00	-1.961E+03	 7.673E+03
 116.050	 0.000E+00	-1.810E+03	 7.810E+03
 116.100	 0.000E+00	-1.661E+03	 7.901E+03
 116.150	 0.000E+00	-1.509E+03	 7.895E+03
 116.200	 0.000E+00	-1.358E+03	 7.889E+03
 116.250	 0.000E+00	-1.222E+03	 7.887E+03
 116.300	 0.000E+00	-1.063E+03	 7.903E+03
 116.350	 0.000E+00	-8.764E+02	 8.013E+03
 116.400	 0.000E+00	-6.999E+02	 8.262E+03
 116.450	 0.000E+00	-5.020E+02	 8.529E+03
 116.500	 0.000E+00	-2.571E+02	 8.799E+03
 116.550	 0.000E+00	-2.589E+01	 8.969E+03
 116.600	 0.000E+00	 2.231E+02	 9.012E+03
 116.650	 0.000E+00	 4.762E+02	 8.981E+03
 116.700	 0.000E+00	 7.138E+02	 8.952E+03
 116.750	 0.000E+00	 9.496E+02	 8.896E+03
 116.800	 0.000E+00	 1.195E+03	 8.854E+03
 116.850	 0.000E+00	 1.418E+03	 8.805E+03
 116.900	 0.000E+00	 1.656E+03	 8.795E+03
 116.950	 0.000E+00	 1.897E+03	 8.811E+03
 117.000	 0.000E+00	 2.134E+03	 8.855E+03
 117.050	 0.000E+00	 2.391E+03	 8.923E+03
 117.100	 0.000E+00	 2.657E+03	 9.015E+03
 117.150	 0.000E+00	 2.908E+03	 9.112E+03
 117.200	 0.000E+00	 3.164E+03	 9.302E+03
 117.250	 0.000E+00	 3.404E+03	 9.527E+03
 117.300	 0.000E+00	 3.617E+03	 9.833E+03
 117.350	 0.000E+00	 3.806E+03	 1.013E+04
 117.400	 0.000E+00	 3.987E+03	 1.041E+04
 117.450	 0.000E+00	 4.135E+03	 1.065E+04
 117.500	 0.000E+00	 4.239E+03	 1.073E+04
 117.550	 0.000E+00	 4.329E+03	 1.069E+04
 117.600	 0.000E+00	 4.420E+03	 1.061E+04
 117.650	 0.000E+00	 4.488E+03	 1.047E+04
 117.700	 0.000E+00	 4.581E+03	 1.046E+04
 117.750	 0.000E+00	 4.666E+03	 1.053E+04
 117.800	 0.000E+00	 4.733E+03	 1.062E+04
 117.850	 0.000E+00	 4.795E+03	 1.068E+04
 117.900	 0.000E+00	 4.847E+03	 1.063E+04
 117.950	 0.000E+00	 4.913E+03	 1.050E+04
 118.000	 0.000E+00	 4.984E+03	 1.031E+04
 118.050	 0.000E+00	 5.002E+03	 9.936E+03
 118.100	 0.000E+00	 5.027E+03	 9.639E+03
 118.150	 0.000E+00	 5.008E+03	 9.379E+03
 118.200	 0.000E+00	 4.945E+03	 9.147E+03
 118.250	 0.000E+00	 4.867E+03	 8.988E+03
 118.300	 0.000E+00	 4.748E+03	 8.814E+03
 118.350	 0.000E+00	 4.617E+03	 8.667E+03
 118.400	 0.000E+00	 4.470E+03	 8.465E+03
 118.450	 0.000E+00	 4.323E+03	 8.326E+03
 118.500	 0.000E+00	 4.162E+03	 8.253E+03
 118.550	 0.000E+00	 3.999E+03	 8.178E+03
 118.600	 0.000E+00	 3.856E+03	 8.207E+03
 118.650	 0.000E+00	 3.707E+03	 8.282E+03
 118.700	 0.000E+00	 3.561E+03	 8.348E+03
 118.750	 0.000E+00	 3.425E+03	 8.369E+03
 118.800	 0.000E+00	 3.280E+03	 8.289E+03
 118.850	 0.000E+00	 3.129E+03	 8.134E+03
 118.900	 0.000E+00	 2.978E+03	 7.976E+03
 118.950	 0.000E+00	 2.798E+03	 7.874E+03
 119.000	 0.000E+00	 2.589E+03	 7.839E+03
 119.050	 0.000E+00	 2.360E+03	 7.860E+03
 119.100	 0.000E+00	 2.100E+03	 7.909E+03
 119.150	 0.000E+00	 1.836E+03	 7.941E+03
 119.200	 0.000E+00	 1.567E+03	 7.920E+03
 119.250	 0.000E+00	 1.312E+03	 7.830E+03
 119.300	 0.000E+00	 1.057E+03	 7.685E+03
 119.350	 0.000E+00	 8.033E+02	 7.523E+03
 119.400	 0.000E+00	 5.703E+02	 7.451E+03
