
These predictions were generated by FAST (v7.01.00a-bjj, 16-Feb-2012) on 07-Mar-2016 at 22:07:18.
The aerodynamic calculations were made by AeroDyn (v13.00.01a-bjj, 16-Feb-2012).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

Time	BldPitch1	RootMxb1	RootMyb1
(s)	(deg)	(kN·m)	(kN·m)
 285.300	 0.000E+00	 1.753E+03	 1.842E+03
 285.350	 0.000E+00	 1.644E+03	 1.912E+03
 285.400	 0.000E+00	 1.531E+03	 1.952E+03
 285.450	 0.000E+00	 1.418E+03	 1.999E+03
 285.500	 0.000E+00	 1.297E+03	 2.032E+03
 285.550	 0.000E+00	 1.178E+03	 2.058E+03
 285.600	 0.000E+00	 1.056E+03	 2.068E+03
 285.650	 0.000E+00	 9.278E+02	 2.076E+03
 285.700	 0.000E+00	 8.010E+02	 2.067E+03
 285.750	 0.000E+00	 6.733E+02	 2.055E+03
 285.800	 0.000E+00	 5.411E+02	 2.008E+03
 285.850	 0.000E+00	 4.088E+02	 1.961E+03
 285.900	 0.000E+00	 2.812E+02	 1.912E+03
 285.950	 0.000E+00	 1.560E+02	 1.862E+03
 286.000	 0.000E+00	 1.961E+01	 1.801E+03
 286.050	 0.000E+00	-1.124E+02	 1.752E+03
 286.100	 0.000E+00	-2.357E+02	 1.703E+03
 286.150	 0.000E+00	-3.694E+02	 1.652E+03
 286.200	 0.000E+00	-5.051E+02	 1.591E+03
 286.250	 0.000E+00	-6.305E+02	 1.535E+03
 286.300	 0.000E+00	-7.611E+02	 1.492E+03
 286.350	 0.000E+00	-8.921E+02	 1.451E+03
 286.400	 0.000E+00	-1.019E+03	 1.439E+03
 286.450	 0.000E+00	-1.144E+03	 1.441E+03
 286.500	 0.000E+00	-1.264E+03	 1.479E+03
 286.550	 0.000E+00	-1.384E+03	 1.514E+03
 286.600	 0.000E+00	-1.503E+03	 1.553E+03
 286.650	 0.000E+00	-1.616E+03	 1.574E+03
 286.700	 0.000E+00	-1.729E+03	 1.581E+03
 286.750	 0.000E+00	-1.843E+03	 1.581E+03
 286.800	 0.000E+00	-1.950E+03	 1.577E+03
 286.850	 0.000E+00	-2.051E+03	 1.583E+03
 286.900	 0.000E+00	-2.154E+03	 1.597E+03
 286.950	 0.000E+00	-2.253E+03	 1.625E+03
 287.000	 0.000E+00	-2.344E+03	 1.679E+03
 287.050	 0.000E+00	-2.433E+03	 1.715E+03
 287.100	 0.000E+00	-2.523E+03	 1.738E+03
 287.150	 0.000E+00	-2.609E+03	 1.735E+03
 287.200	 0.000E+00	-2.693E+03	 1.716E+03
 287.250	 0.000E+00	-2.780E+03	 1.665E+03
 287.300	 0.000E+00	-2.860E+03	 1.630E+03
 287.350	 0.000E+00	-2.937E+03	 1.612E+03
 287.400	 0.000E+00	-3.012E+03	 1.613E+03
 287.450	 0.000E+00	-3.083E+03	 1.638E+03
 287.500	 0.000E+00	-3.146E+03	 1.676E+03
 287.550	 0.000E+00	-3.206E+03	 1.721E+03
 287.600	 0.000E+00	-3.260E+03	 1.749E+03
 287.650	 0.000E+00	-3.311E+03	 1.756E+03
 287.700	 0.000E+00	-3.358E+03	 1.719E+03
 287.750	 0.000E+00	-3.397E+03	 1.671E+03
 287.800	 0.000E+00	-3.434E+03	 1.607E+03
 287.850	 0.000E+00	-3.464E+03	 1.560E+03
 287.900	 0.000E+00	-3.491E+03	 1.531E+03
 287.950	 0.000E+00	-3.513E+03	 1.522E+03
 288.000	 0.000E+00	-3.530E+03	 1.540E+03
 288.050	 0.000E+00	-3.547E+03	 1.555E+03
 288.100	 0.000E+00	-3.559E+03	 1.567E+03
 288.150	 0.000E+00	-3.566E+03	 1.552E+03
 288.200	 0.000E+00	-3.573E+03	 1.520E+03
 288.250	 0.000E+00	-3.576E+03	 1.472E+03
 288.300	 0.000E+00	-3.572E+03	 1.422E+03
 288.350	 0.000E+00	-3.569E+03	 1.376E+03
 288.400	 0.000E+00	-3.556E+03	 1.348E+03
 288.450	 0.000E+00	-3.540E+03	 1.329E+03
 288.500	 0.000E+00	-3.515E+03	 1.347E+03
 288.550	 0.000E+00	-3.483E+03	 1.364E+03
 288.600	 0.000E+00	-3.445E+03	 1.380E+03
 288.650	 0.000E+00	-3.401E+03	 1.383E+03
 288.700	 0.000E+00	-3.353E+03	 1.369E+03
 288.750	 0.000E+00	-3.299E+03	 1.348E+03
 288.800	 0.000E+00	-3.239E+03	 1.311E+03
 288.850	 0.000E+00	-3.176E+03	 1.300E+03
 288.900	 0.000E+00	-3.106E+03	 1.309E+03
 288.950	 0.000E+00	-3.032E+03	 1.336E+03
 289.000	 0.000E+00	-2.953E+03	 1.392E+03
 289.050	 0.000E+00	-2.875E+03	 1.443E+03
 289.100	 0.000E+00	-2.795E+03	 1.503E+03
 289.150	 0.000E+00	-2.707E+03	 1.534E+03
 289.200	 0.000E+00	-2.621E+03	 1.553E+03
 289.250	 0.000E+00	-2.532E+03	 1.545E+03
 289.300	 0.000E+00	-2.442E+03	 1.500E+03
 289.350	 0.000E+00	-2.347E+03	 1.459E+03
 289.400	 0.000E+00	-2.252E+03	 1.429E+03
 289.450	 0.000E+00	-2.152E+03	 1.405E+03
 289.500	 0.000E+00	-2.049E+03	 1.408E+03
 289.550	 0.000E+00	-1.944E+03	 1.414E+03
 289.600	 0.000E+00	-1.838E+03	 1.445E+03
 289.650	 0.000E+00	-1.724E+03	 1.457E+03
 289.700	 0.000E+00	-1.609E+03	 1.464E+03
 289.750	 0.000E+00	-1.493E+03	 1.442E+03
 289.800	 0.000E+00	-1.376E+03	 1.407E+03
 289.850	 0.000E+00	-1.256E+03	 1.350E+03
 289.900	 0.000E+00	-1.137E+03	 1.295E+03
 289.950	 0.000E+00	-1.014E+03	 1.257E+03
 290.000	 0.000E+00	-8.901E+02	 1.235E+03
 290.050	 0.000E+00	-7.653E+02	 1.255E+03
 290.100	 0.000E+00	-6.431E+02	 1.271E+03
 290.150	 0.000E+00	-5.136E+02	 1.304E+03
 290.200	 0.000E+00	-3.905E+02	 1.323E+03
 290.250	 0.000E+00	-2.651E+02	 1.332E+03
 290.300	 0.000E+00	-1.368E+02	 1.317E+03
 290.350	 0.000E+00	-9.697E+00	 1.310E+03
 290.400	 0.000E+00	 1.183E+02	 1.284E+03
 290.450	 0.000E+00	 2.520E+02	 1.265E+03
 290.500	 0.000E+00	 3.833E+02	 1.257E+03
 290.550	 0.000E+00	 5.151E+02	 1.265E+03
 290.600	 0.000E+00	 6.498E+02	 1.271E+03
 290.650	 0.000E+00	 7.798E+02	 1.294E+03
 290.700	 0.000E+00	 9.102E+02	 1.306E+03
 290.750	 0.000E+00	 1.039E+03	 1.310E+03
 290.800	 0.000E+00	 1.164E+03	 1.295E+03
 290.850	 0.000E+00	 1.287E+03	 1.271E+03
 290.900	 0.000E+00	 1.408E+03	 1.240E+03
 290.950	 0.000E+00	 1.525E+03	 1.203E+03
 291.000	 0.000E+00	 1.640E+03	 1.186E+03
 291.050	 0.000E+00	 1.755E+03	 1.173E+03
 291.100	 0.000E+00	 1.861E+03	 1.158E+03
 291.150	 0.000E+00	 1.963E+03	 1.147E+03
 291.200	 0.000E+00	 2.066E+03	 1.142E+03
 291.250	 0.000E+00	 2.165E+03	 1.149E+03
 291.300	 0.000E+00	 2.260E+03	 1.141E+03
 291.350	 0.000E+00	 2.353E+03	 1.146E+03
 291.400	 0.000E+00	 2.444E+03	 1.132E+03
 291.450	 0.000E+00	 2.533E+03	 1.124E+03
 291.500	 0.000E+00	 2.620E+03	 1.119E+03
 291.550	 0.000E+00	 2.708E+03	 1.114E+03
 291.600	 0.000E+00	 2.794E+03	 1.120E+03
 291.650	 0.000E+00	 2.876E+03	 1.123E+03
 291.700	 0.000E+00	 2.955E+03	 1.125E+03
 291.750	 0.000E+00	 3.030E+03	 1.140E+03
 291.800	 0.000E+00	 3.104E+03	 1.162E+03
 291.850	 0.000E+00	 3.172E+03	 1.174E+03
 291.900	 0.000E+00	 3.229E+03	 1.168E+03
 291.950	 0.000E+00	 3.282E+03	 1.168E+03
 292.000	 0.000E+00	 3.336E+03	 1.196E+03
 292.050	 0.000E+00	 3.380E+03	 1.186E+03
 292.100	 0.000E+00	 3.419E+03	 1.192E+03
 292.150	 0.000E+00	 3.453E+03	 1.194E+03
 292.200	 0.000E+00	 3.480E+03	 1.184E+03
 292.250	 0.000E+00	 3.503E+03	 1.191E+03
 292.300	 0.000E+00	 3.521E+03	 1.185E+03
 292.350	 0.000E+00	 3.535E+03	 1.202E+03
 292.400	 0.000E+00	 3.545E+03	 1.200E+03
 292.450	 0.000E+00	 3.552E+03	 1.200E+03
 292.500	 0.000E+00	 3.555E+03	 1.211E+03
 292.550	 0.000E+00	 3.553E+03	 1.218E+03
 292.600	 0.000E+00	 3.551E+03	 1.236E+03
 292.650	 0.000E+00	 3.541E+03	 1.251E+03
 292.700	 0.000E+00	 3.528E+03	 1.259E+03
 292.750	 0.000E+00	 3.513E+03	 1.281E+03
 292.800	 0.000E+00	 3.490E+03	 1.297E+03
 292.850	 0.000E+00	 3.465E+03	 1.319E+03
 292.900	 0.000E+00	 3.432E+03	 1.321E+03
 292.950	 0.000E+00	 3.397E+03	 1.347E+03
 293.000	 0.000E+00	 3.352E+03	 1.354E+03
 293.050	 0.000E+00	 3.307E+03	 1.365E+03
 293.100	 0.000E+00	 3.253E+03	 1.375E+03
 293.150	 0.000E+00	 3.193E+03	 1.376E+03
 293.200	 0.000E+00	 3.131E+03	 1.380E+03
 293.250	 0.000E+00	 3.063E+03	 1.391E+03
 293.300	 0.000E+00	 2.991E+03	 1.404E+03
 293.350	 0.000E+00	 2.918E+03	 1.417E+03
 293.400	 0.000E+00	 2.843E+03	 1.417E+03
 293.450	 0.000E+00	 2.763E+03	 1.414E+03
 293.500	 0.000E+00	 2.684E+03	 1.421E+03
 293.550	 0.000E+00	 2.603E+03	 1.404E+03
 293.600	 0.000E+00	 2.516E+03	 1.410E+03
 293.650	 0.000E+00	 2.428E+03	 1.419E+03
 293.700	 0.000E+00	 2.339E+03	 1.433E+03
 293.750	 0.000E+00	 2.246E+03	 1.472E+03
 293.800	 0.000E+00	 2.144E+03	 1.482E+03
 293.850	 0.000E+00	 2.046E+03	 1.509E+03
 293.900	 0.000E+00	 1.941E+03	 1.537E+03
 293.950	 0.000E+00	 1.834E+03	 1.569E+03
 294.000	 0.000E+00	 1.721E+03	 1.586E+03
 294.050	 0.000E+00	 1.612E+03	 1.638E+03
 294.100	 0.000E+00	 1.493E+03	 1.689E+03
 294.150	 0.000E+00	 1.373E+03	 1.726E+03
 294.200	 0.000E+00	 1.259E+03	 1.789E+03
 294.250	 0.000E+00	 1.133E+03	 1.828E+03
 294.300	 0.000E+00	 1.009E+03	 1.857E+03
 294.350	 0.000E+00	 8.875E+02	 1.874E+03
 294.400	 0.000E+00	 7.626E+02	 1.871E+03
 294.450	 0.000E+00	 6.345E+02	 1.857E+03
 294.500	 0.000E+00	 5.065E+02	 1.828E+03
 294.550	 0.000E+00	 3.826E+02	 1.811E+03
 294.600	 0.000E+00	 2.544E+02	 1.816E+03
 294.650	 0.000E+00	 1.286E+02	 1.844E+03
 294.700	 0.000E+00	 1.044E+01	 1.899E+03
 294.750	 0.000E+00	-1.198E+02	 1.918E+03
 294.800	 0.000E+00	-2.508E+02	 1.913E+03
 294.850	 0.000E+00	-3.742E+02	 1.887E+03
 294.900	 0.000E+00	-5.046E+02	 1.818E+03
 294.950	 0.000E+00	-6.366E+02	 1.729E+03
 295.000	 0.000E+00	-7.648E+02	 1.638E+03
 295.050	 0.000E+00	-8.911E+02	 1.585E+03
 295.100	 0.000E+00	-1.019E+03	 1.527E+03
 295.150	 0.000E+00	-1.146E+03	 1.517E+03
 295.200	 0.000E+00	-1.270E+03	 1.520E+03
 295.250	 0.000E+00	-1.390E+03	 1.540E+03
 295.300	 0.000E+00	-1.512E+03	 1.544E+03
 295.350	 0.000E+00	-1.630E+03	 1.542E+03
 295.400	 0.000E+00	-1.745E+03	 1.518E+03
 295.450	 0.000E+00	-1.858E+03	 1.488E+03
 295.500	 0.000E+00	-1.967E+03	 1.460E+03
 295.550	 0.000E+00	-2.072E+03	 1.460E+03
 295.600	 0.000E+00	-2.174E+03	 1.497E+03
 295.650	 0.000E+00	-2.265E+03	 1.572E+03
 295.700	 0.000E+00	-2.354E+03	 1.655E+03
 295.750	 0.000E+00	-2.443E+03	 1.730E+03
 295.800	 0.000E+00	-2.530E+03	 1.791E+03
 295.850	 0.000E+00	-2.615E+03	 1.817E+03
 295.900	 0.000E+00	-2.699E+03	 1.817E+03
 295.950	 0.000E+00	-2.779E+03	 1.809E+03
 296.000	 0.000E+00	-2.855E+03	 1.820E+03
 296.050	 0.000E+00	-2.928E+03	 1.846E+03
 296.100	 0.000E+00	-2.998E+03	 1.878E+03
 296.150	 0.000E+00	-3.062E+03	 1.926E+03
 296.200	 0.000E+00	-3.124E+03	 1.971E+03
 296.250	 0.000E+00	-3.183E+03	 1.986E+03
 296.300	 0.000E+00	-3.237E+03	 1.980E+03
 296.350	 0.000E+00	-3.288E+03	 1.944E+03
 296.400	 0.000E+00	-3.337E+03	 1.886E+03
 296.450	 0.000E+00	-3.382E+03	 1.809E+03
 296.500	 0.000E+00	-3.426E+03	 1.727E+03
 296.550	 0.000E+00	-3.463E+03	 1.657E+03
 296.600	 0.000E+00	-3.497E+03	 1.598E+03
 296.650	 0.000E+00	-3.524E+03	 1.555E+03
 296.700	 0.000E+00	-3.546E+03	 1.527E+03
 296.750	 0.000E+00	-3.562E+03	 1.502E+03
 296.800	 0.000E+00	-3.573E+03	 1.487E+03
 296.850	 0.000E+00	-3.579E+03	 1.471E+03
 296.900	 0.000E+00	-3.579E+03	 1.454E+03
 296.950	 0.000E+00	-3.575E+03	 1.447E+03
 297.000	 0.000E+00	-3.564E+03	 1.453E+03
 297.050	 0.000E+00	-3.547E+03	 1.478E+03
 297.100	 0.000E+00	-3.525E+03	 1.522E+03
 297.150	 0.000E+00	-3.502E+03	 1.571E+03
 297.200	 0.000E+00	-3.470E+03	 1.631E+03
 297.250	 0.000E+00	-3.435E+03	 1.695E+03
 297.300	 0.000E+00	-3.395E+03	 1.730E+03
 297.350	 0.000E+00	-3.352E+03	 1.753E+03
 297.400	 0.000E+00	-3.304E+03	 1.739E+03
 297.450	 0.000E+00	-3.251E+03	 1.709E+03
 297.500	 0.000E+00	-3.204E+03	 1.637E+03
 297.550	 0.000E+00	-3.141E+03	 1.566E+03
 297.600	 0.000E+00	-3.086E+03	 1.501E+03
 297.650	 0.000E+00	-3.022E+03	 1.447E+03
 297.700	 0.000E+00	-2.951E+03	 1.424E+03
 297.750	 0.000E+00	-2.883E+03	 1.425E+03
 297.800	 0.000E+00	-2.805E+03	 1.418E+03
 297.850	 0.000E+00	-2.724E+03	 1.416E+03
 297.900	 0.000E+00	-2.644E+03	 1.416E+03
 297.950	 0.000E+00	-2.557E+03	 1.385E+03
 298.000	 0.000E+00	-2.466E+03	 1.354E+03
 298.050	 0.000E+00	-2.372E+03	 1.317E+03
 298.100	 0.000E+00	-2.273E+03	 1.284E+03
 298.150	 0.000E+00	-2.170E+03	 1.261E+03
 298.200	 0.000E+00	-2.064E+03	 1.249E+03
 298.250	 0.000E+00	-1.957E+03	 1.246E+03
 298.300	 0.000E+00	-1.844E+03	 1.257E+03
 298.350	 0.000E+00	-1.729E+03	 1.276E+03
 298.400	 0.000E+00	-1.613E+03	 1.297E+03
 298.450	 0.000E+00	-1.493E+03	 1.308E+03
 298.500	 0.000E+00	-1.371E+03	 1.312E+03
 298.550	 0.000E+00	-1.251E+03	 1.295E+03
 298.600	 0.000E+00	-1.129E+03	 1.290E+03
 298.650	 0.000E+00	-1.006E+03	 1.276E+03
 298.700	 0.000E+00	-8.815E+02	 1.270E+03
 298.750	 0.000E+00	-7.591E+02	 1.269E+03
 298.800	 0.000E+00	-6.327E+02	 1.265E+03
 298.850	 0.000E+00	-5.060E+02	 1.261E+03
 298.900	 0.000E+00	-3.838E+02	 1.241E+03
 298.950	 0.000E+00	-2.596E+02	 1.227E+03
 299.000	 0.000E+00	-1.347E+02	 1.240E+03
 299.050	 0.000E+00	-8.115E+00	 1.247E+03
 299.100	 0.000E+00	 1.191E+02	 1.264E+03
 299.150	 0.000E+00	 2.501E+02	 1.298E+03
 299.200	 0.000E+00	 3.789E+02	 1.315E+03
 299.250	 0.000E+00	 5.111E+02	 1.340E+03
 299.300	 0.000E+00	 6.439E+02	 1.349E+03
 299.350	 0.000E+00	 7.738E+02	 1.340E+03
 299.400	 0.000E+00	 9.051E+02	 1.329E+03
 299.450	 0.000E+00	 1.033E+03	 1.295E+03
 299.500	 0.000E+00	 1.163E+03	 1.255E+03
 299.550	 0.000E+00	 1.285E+03	 1.218E+03
 299.600	 0.000E+00	 1.407E+03	 1.199E+03
 299.650	 0.000E+00	 1.527E+03	 1.181E+03
 299.700	 0.000E+00	 1.638E+03	 1.166E+03
 299.750	 0.000E+00	 1.751E+03	 1.175E+03
 299.800	 0.000E+00	 1.859E+03	 1.165E+03
 299.850	 0.000E+00	 1.960E+03	 1.151E+03
 299.900	 0.000E+00	 2.061E+03	 1.135E+03
 299.950	 0.000E+00	 2.158E+03	 1.121E+03
 300.000	 0.000E+00	 2.253E+03	 1.110E+03
 300.050	 0.000E+00	 2.347E+03	 1.117E+03
 300.100	 0.000E+00	 2.442E+03	 1.126E+03
 300.150	 0.000E+00	 2.534E+03	 1.138E+03
 300.200	 0.000E+00	 2.624E+03	 1.153E+03
 300.250	 0.000E+00	 2.714E+03	 1.158E+03
 300.300	 0.000E+00	 2.800E+03	 1.157E+03
 300.350	 0.000E+00	 2.885E+03	 1.157E+03
 300.400	 0.000E+00	 2.967E+03	 1.155E+03
 300.450	 0.000E+00	 3.042E+03	 1.143E+03
 300.500	 0.000E+00	 3.109E+03	 1.140E+03
 300.550	 0.000E+00	 3.175E+03	 1.162E+03
 300.600	 0.000E+00	 3.231E+03	 1.173E+03
 300.650	 0.000E+00	 3.281E+03	 1.209E+03
 300.700	 0.000E+00	 3.327E+03	 1.224E+03
 300.750	 0.000E+00	 3.368E+03	 1.239E+03
 300.800	 0.000E+00	 3.401E+03	 1.222E+03
 300.850	 0.000E+00	 3.432E+03	 1.211E+03
 300.900	 0.000E+00	 3.458E+03	 1.200E+03
 300.950	 0.000E+00	 3.483E+03	 1.188E+03
 301.000	 0.000E+00	 3.504E+03	 1.197E+03
 301.050	 0.000E+00	 3.524E+03	 1.217E+03
 301.100	 0.000E+00	 3.539E+03	 1.232E+03
 301.150	 0.000E+00	 3.556E+03	 1.262E+03
 301.200	 0.000E+00	 3.564E+03	 1.267E+03
 301.250	 0.000E+00	 3.570E+03	 1.258E+03
 301.300	 0.000E+00	 3.571E+03	 1.247E+03
 301.350	 0.000E+00	 3.564E+03	 1.228E+03
 301.400	 0.000E+00	 3.553E+03	 1.206E+03
 301.450	 0.000E+00	 3.536E+03	 1.194E+03
 301.500	 0.000E+00	 3.513E+03	 1.204E+03
 301.550	 0.000E+00	 3.481E+03	 1.217E+03
 301.600	 0.000E+00	 3.444E+03	 1.225E+03
 301.650	 0.000E+00	 3.400E+03	 1.257E+03
 301.700	 0.000E+00	 3.353E+03	 1.279E+03
 301.750	 0.000E+00	 3.299E+03	 1.280E+03
 301.800	 0.000E+00	 3.242E+03	 1.289E+03
 301.850	 0.000E+00	 3.180E+03	 1.275E+03
 301.900	 0.000E+00	 3.120E+03	 1.279E+03
 301.950	 0.000E+00	 3.058E+03	 1.272E+03
 302.000	 0.000E+00	 2.993E+03	 1.273E+03
 302.050	 0.000E+00	 2.928E+03	 1.298E+03
 302.100	 0.000E+00	 2.860E+03	 1.324E+03
 302.150	 0.000E+00	 2.789E+03	 1.352E+03
 302.200	 0.000E+00	 2.715E+03	 1.387E+03
 302.250	 0.000E+00	 2.636E+03	 1.403E+03
 302.300	 0.000E+00	 2.549E+03	 1.415E+03
 302.350	 0.000E+00	 2.458E+03	 1.414E+03
 302.400	 0.000E+00	 2.360E+03	 1.402E+03
 302.450	 0.000E+00	 2.258E+03	 1.394E+03
 302.500	 0.000E+00	 2.153E+03	 1.397E+03
 302.550	 0.000E+00	 2.043E+03	 1.411E+03
 302.600	 0.000E+00	 1.931E+03	 1.428E+03
 302.650	 0.000E+00	 1.819E+03	 1.451E+03
 302.700	 0.000E+00	 1.706E+03	 1.487E+03
 302.750	 0.000E+00	 1.590E+03	 1.498E+03
 302.800	 0.000E+00	 1.478E+03	 1.509E+03
 302.850	 0.000E+00	 1.362E+03	 1.504E+03
 302.900	 0.000E+00	 1.244E+03	 1.489E+03
 302.950	 0.000E+00	 1.128E+03	 1.474E+03
 303.000	 0.000E+00	 1.012E+03	 1.477E+03
 303.050	 0.000E+00	 8.893E+02	 1.483E+03
 303.100	 0.000E+00	 7.698E+02	 1.512E+03
 303.150	 0.000E+00	 6.513E+02	 1.543E+03
 303.200	 0.000E+00	 5.220E+02	 1.561E+03
 303.250	 0.000E+00	 3.914E+02	 1.575E+03
 303.300	 0.000E+00	 2.631E+02	 1.612E+03
 303.350	 0.000E+00	 1.321E+02	 1.656E+03
 303.400	 0.000E+00	 7.971E-01	 1.693E+03
 303.450	 0.000E+00	-1.288E+02	 1.740E+03
 303.500	 0.000E+00	-2.587E+02	 1.783E+03
 303.550	 0.000E+00	-3.895E+02	 1.805E+03
 303.600	 0.000E+00	-5.150E+02	 1.809E+03
 303.650	 0.000E+00	-6.378E+02	 1.804E+03
 303.700	 0.000E+00	-7.614E+02	 1.783E+03
 303.750	 0.000E+00	-8.821E+02	 1.742E+03
 303.800	 0.000E+00	-9.983E+02	 1.712E+03
 303.850	 0.000E+00	-1.117E+03	 1.694E+03
 303.900	 0.000E+00	-1.232E+03	 1.673E+03
 303.950	 0.000E+00	-1.351E+03	 1.652E+03
 304.000	 0.000E+00	-1.470E+03	 1.647E+03
 304.050	 0.000E+00	-1.584E+03	 1.645E+03
 304.100	 0.000E+00	-1.702E+03	 1.612E+03
 304.150	 0.000E+00	-1.822E+03	 1.572E+03
 304.200	 0.000E+00	-1.937E+03	 1.545E+03
 304.250	 0.000E+00	-2.049E+03	 1.507E+03
 304.300	 0.000E+00	-2.165E+03	 1.479E+03
 304.350	 0.000E+00	-2.272E+03	 1.460E+03
 304.400	 0.000E+00	-2.369E+03	 1.462E+03
 304.450	 0.000E+00	-2.471E+03	 1.448E+03
 304.500	 0.000E+00	-2.566E+03	 1.445E+03
 304.550	 0.000E+00	-2.650E+03	 1.458E+03
 304.600	 0.000E+00	-2.733E+03	 1.455E+03
 304.650	 0.000E+00	-2.811E+03	 1.465E+03
 304.700	 0.000E+00	-2.879E+03	 1.496E+03
 304.750	 0.000E+00	-2.944E+03	 1.509E+03
 304.800	 0.000E+00	-3.009E+03	 1.501E+03
 304.850	 0.000E+00	-3.068E+03	 1.501E+03
 304.900	 0.000E+00	-3.125E+03	 1.504E+03
 304.950	 0.000E+00	-3.183E+03	 1.508E+03
 305.000	 0.000E+00	-3.235E+03	 1.533E+03
 305.050	 0.000E+00	-3.285E+03	 1.566E+03
 305.100	 0.000E+00	-3.334E+03	 1.609E+03
 305.150	 0.000E+00	-3.381E+03	 1.648E+03
 305.200	 0.000E+00	-3.423E+03	 1.687E+03
 305.250	 0.000E+00	-3.463E+03	 1.706E+03
 305.300	 0.000E+00	-3.498E+03	 1.695E+03
 305.350	 0.000E+00	-3.527E+03	 1.683E+03
 305.400	 0.000E+00	-3.550E+03	 1.653E+03
 305.450	 0.000E+00	-3.565E+03	 1.630E+03
 305.500	 0.000E+00	-3.573E+03	 1.624E+03
 305.550	 0.000E+00	-3.573E+03	 1.627E+03
 305.600	 0.000E+00	-3.567E+03	 1.644E+03
 305.650	 0.000E+00	-3.555E+03	 1.670E+03
 305.700	 0.000E+00	-3.536E+03	 1.689E+03
 305.750	 0.000E+00	-3.517E+03	 1.685E+03
 305.800	 0.000E+00	-3.492E+03	 1.664E+03
 305.850	 0.000E+00	-3.470E+03	 1.619E+03
 305.900	 0.000E+00	-3.441E+03	 1.583E+03
 305.950	 0.000E+00	-3.411E+03	 1.561E+03
 306.000	 0.000E+00	-3.381E+03	 1.555E+03
 306.050	 0.000E+00	-3.344E+03	 1.582E+03
 306.100	 0.000E+00	-3.306E+03	 1.618E+03
 306.150	 0.000E+00	-3.262E+03	 1.648E+03
 306.200	 0.000E+00	-3.217E+03	 1.641E+03
 306.250	 0.000E+00	-3.171E+03	 1.596E+03
 306.300	 0.000E+00	-3.111E+03	 1.514E+03
 306.350	 0.000E+00	-3.059E+03	 1.407E+03
 306.400	 0.000E+00	-2.992E+03	 1.309E+03
 306.450	 0.000E+00	-2.918E+03	 1.236E+03
 306.500	 0.000E+00	-2.844E+03	 1.194E+03
 306.550	 0.000E+00	-2.759E+03	 1.185E+03
 306.600	 0.000E+00	-2.673E+03	 1.191E+03
 306.650	 0.000E+00	-2.580E+03	 1.210E+03
 306.700	 0.000E+00	-2.485E+03	 1.210E+03
 306.750	 0.000E+00	-2.389E+03	 1.189E+03
 306.800	 0.000E+00	-2.284E+03	 1.159E+03
 306.850	 0.000E+00	-2.187E+03	 1.113E+03
 306.900	 0.000E+00	-2.089E+03	 1.053E+03
 306.950	 0.000E+00	-1.979E+03	 1.032E+03
 307.000	 0.000E+00	-1.879E+03	 1.026E+03
 307.050	 0.000E+00	-1.771E+03	 1.061E+03
 307.100	 0.000E+00	-1.659E+03	 1.123E+03
 307.150	 0.000E+00	-1.548E+03	 1.205E+03
 307.200	 0.000E+00	-1.431E+03	 1.264E+03
 307.250	 0.000E+00	-1.310E+03	 1.296E+03
 307.300	 0.000E+00	-1.189E+03	 1.312E+03
 307.350	 0.000E+00	-1.067E+03	 1.287E+03
 307.400	 0.000E+00	-9.352E+02	 1.270E+03
 307.450	 0.000E+00	-8.067E+02	 1.251E+03
 307.500	 0.000E+00	-6.695E+02	 1.252E+03
 307.550	 0.000E+00	-5.323E+02	 1.255E+03
 307.600	 0.000E+00	-3.990E+02	 1.255E+03
 307.650	 0.000E+00	-2.699E+02	 1.251E+03
 307.700	 0.000E+00	-1.353E+02	 1.230E+03
 307.750	 0.000E+00	-9.569E+00	 1.176E+03
 307.800	 0.000E+00	 1.103E+02	 1.133E+03
 307.850	 0.000E+00	 2.308E+02	 1.081E+03
 307.900	 0.000E+00	 3.513E+02	 1.040E+03
 307.950	 0.000E+00	 4.654E+02	 1.018E+03
 308.000	 0.000E+00	 5.811E+02	 1.015E+03
 308.050	 0.000E+00	 7.017E+02	 1.020E+03
 308.100	 0.000E+00	 8.175E+02	 1.035E+03
 308.150	 0.000E+00	 9.341E+02	 1.042E+03
 308.200	 0.000E+00	 1.060E+03	 1.040E+03
 308.250	 0.000E+00	 1.181E+03	 1.030E+03
 308.300	 0.000E+00	 1.302E+03	 1.008E+03
 308.350	 0.000E+00	 1.432E+03	 9.890E+02
 308.400	 0.000E+00	 1.558E+03	 9.824E+02
 308.450	 0.000E+00	 1.683E+03	 9.937E+02
 308.500	 0.000E+00	 1.807E+03	 9.998E+02
 308.550	 0.000E+00	 1.928E+03	 1.039E+03
 308.600	 0.000E+00	 2.046E+03	 1.076E+03
 308.650	 0.000E+00	 2.153E+03	 1.094E+03
 308.700	 0.000E+00	 2.254E+03	 1.114E+03
 308.750	 0.000E+00	 2.351E+03	 1.111E+03
 308.800	 0.000E+00	 2.437E+03	 1.106E+03
 308.850	 0.000E+00	 2.521E+03	 1.117E+03
 308.900	 0.000E+00	 2.601E+03	 1.117E+03
 308.950	 0.000E+00	 2.678E+03	 1.138E+03
 309.000	 0.000E+00	 2.754E+03	 1.162E+03
 309.050	 0.000E+00	 2.830E+03	 1.191E+03
